pool_address,tvl,blockchain_name,blockchain_id,protocol_name,protocol_id,token0_address,token1_address
0xbc09a47545d34ed033dc3f3146fc00a544befeb9,88937.5785342855,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2ab4f9ac80f33071211729e45cfc346c1f8446d5
0x5f1b5ff45104e957752aa3a64da0fc03b5f94829,6570.9047814076,polygon,4,dfyn,1,0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97,0x6ab6d61428fde76768d7b45d8bfeec19c6ef91a8
0x99799d0e96d4e436f4b8d2e125f0b1ce8e1770a7,26360.764512,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x49a0400587a7f65072c87c4910449fdcc5c47242
0x47afe6797053236587219aec33c2bec1295e8183,7264.5430046369,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe5417af564e4bfda1c483642db72007871397896
0xc270e8bfddd1baecb63f1f168cf16a5af43f25f0,404674.3516871295,polygon,4,kyberswap,6,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x9f1a8caf3c8e94e43aa64922d67dff4dc3e88a42,541052.0358213997,polygon,4,quickswap,4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xb5c064f955d8e7f38fe0460c556a72987494ee17
0x61f1d8c911bff2d9e698f3ba8f7cbd5c1373dd7b,19790.8329855528,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x182f1d39df9460d7aef29afbc80bbd68ed0a41d5
0x30fe5e402139925634430eb88e9c209e4a2d6dec,20883.626992,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x430ef9263e76dae63c84292c3409d61c598e9682
0x1e5bd2ab4c308396c06c182e1b7e7ba8b2935b83,214706.7789595872,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x61299774020da444af134c82fa83e3810b309991
0x039de30e4901793293a155dc3bcddc1b66fb5707,30277.450802,polygon,4,uniswap_v3,3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x728d06c26be85ebc8efa334453863b1df00ec493
0x56fcb902bee19a645f9607cd1e1c0737b6358feb,19077.819169,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x235737dbb56e8517391473f7c964db31fa6ef280
0x0c61d1e9bbec03ca9d1ca2db0c94fa08ac91ad5a,18845.3857573634,polygon,4,uniswap_v3,3,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39
0xd32f3139a214034a0f9777c87ee0a064c1ff6ae2,147102.5086811694,polygon,4,apeswap,7,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
0x789bc2f9833f6fac0c764d8def2ba493010fe728,29649.8420380036,polygon,4,dfyn,1,0x8a953cfe442c5e8855cc6c61b1293fa648bae472,0x3a3df212b7aa91aa0402b9035b098891d276572b
0x84aa7c85d25c3e1ddc80217af094152d1ced0fd4,2278.91951,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a3
0x2678de408c04a609781e502c13987460bdf0ed79,6680.873089,polygon,4,uniswap_v3,3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x0bd49815ea8e2682220bcb41524c0dd10ba71d41
0x1b0585fc8195fc04a46a365e670024dfb63a960c,285416.5298830844,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x447646e84498552e62ecf097cc305eabfff09308,278108.9731767263,polygon,4,curve,2,0xa3fa99a148fa48d14ed51d610c367c61876997f1,0xe7a24ef0c5e95ffb0f6684b813a78f2a3ad7d171
0xbe69026ac368e0852408705a92e5701a47e7698f,89531.467134,polygon,4,sushiswap,5,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0xe26cda27c13f4f87cffc2f437c5900b27ebb5bbb
0x47e06f30ce2496e2aeb9d9694ed8efca4405a939,14451.355425,polygon,4,uniswap_v3,3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x55bb4d4b4545a886df159354e5fa5791c2d13496
0x74d3c85df4dbd03c7c12f7649faa6457610e7604,17691.548395,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb33eaad8d922b1083446dc23f610c2567fb5180f
0x8cfaab34f5159abf9c35587ac40d09a05dc94765,148557.892881,polygon,4,sushiswap,5,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x43b978c1755a397fb20d1690e9ee57a851fd9ea8,2445.0800501362,polygon,4,dfyn,1,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4,0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97
0xfbae8e2d04a67c10047d83ee9b8aeffe7f6ea3f4,3581.965521,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x6ae7dfc73e0dde2aa99ac063dcf7e8a63265108c
0xb7bd6d48c9b1af7e126d0389c6970f157d974f33,4135.3977735495,polygon,4,dfyn,1,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0xe82635a105c520fd58e597181cbf754961d51e3e,162982.4460818057,polygon,4,apeswap,7,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
0x180237bd326d5245d0898336f54b3c8012c5c62f,5877.502539,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xfbdd194376de19a88118e84e279b977f165d01b8
0x55ff76bffc3cdd9d5fdbbc2ece4528ecce45047e,25657.5439064395,polygon,4,sushiswap,5,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
0x8832ec6120d4b9b21746e4e2e01ec03a083cd0a3,202033.2570617231,polygon,4,dfyn,1,0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97,0xc91c06db0f7bffba61e2a5645cc15686f0a8c828
0x2aceda63b5e958c45bd27d916ba701bc1dc08f7a,399055.7886460128,polygon,4,uniswap_v3,3,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd6df932a45c0f255f85145f286ea0b292b21c90b
0x22177148e681a6ca5242c9888ace170ee7ec47bd,40600.5376987689,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39
0x5b45481edb565bf69617e1055ed70003a568ad9c,3241.8889359069,polygon,4,uniswap_v3,3,0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4,0xa3fa99a148fa48d14ed51d610c367c61876997f1
0x55bc7d9e44b730c4a42b52c818c805476156d9c9,47416.4449355572,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xdb725f82818de83e99f1dac22a9b5b51d3d04dd4
0xce5a1d5caff6bbc27ab94e7cd5cd0eaad5f63d43,4384.8700074478,polygon,4,uniswap_v3,3,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a
0x80c5c7d7e94158fd2daac56734889a7cdf8dadfe,9502.822253,polygon,4,uniswap_v3,3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x692ac1e363ae34b6b489148152b12e2785a3d8d6
0x82927d970616f2fd0673039919139b3449c0aa76,8078.572682,polygon,4,quickswap,4,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xdd2af2e723547088d3846841fbdcc6a8093313d6
0xdc3fa7393290ed6c95b6c18308e1127f0a97ae1c,2531.3255601761,polygon,4,quickswap,4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xee9a352f6aac4af1a5b9f467f6a93e0ffbe9dd35
0xbc836311a2b2b614a1e207327e6ef69ed21ffc2f,3719654.85365885,polygon,4,dfyn,1,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a
0xc879bc72136cb6519b5e0e456bc9d727e106c582,3461.2095305759,polygon,4,sushiswap,5,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0xe06bd4f5aac8d0aa337d13ec88db6defc6eaeefe
0xdf04aca87bf069e3b345e98b3a2ed9dcd40357c6,39769768.81525206,polygon,4,dfyn,1,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a
0xce4ecae580f963cdd371011733fa5d0f9cca1f50,16014.3332929085,polygon,4,uniswap_v3,3,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x2fe8733dcb25bfbba79292294347415417510067
0x982e75c6a14cc5c01481d9b4fadcf27864727c35,3560.2665572055,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4987a49c253c38b3259092e9aac10ec0c7ef7542
0xa852ddd69c13d42669840a692f6bbf94245ac54a,295229.3657687726,polygon,4,kyberswap,6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
0xe8c9bb82443c55d1c0bdd12f7e9cbec5974ecf43,28582.8626481688,polygon,4,dfyn,1,0xb33eaad8d922b1083446dc23f610c2567fb5180f,0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97
0x0f110c55efe62c16d553a3d3464b77e1853d0e97,27609.1652333284,polygon,4,curve,2,0x4e3decbb3645551b8a19f0ea1678079fcb33fb4c,0xe2aa7db6da1dae97c5f5c6914d285fbfcc32a128
0xdcb0c125df19598501427c28e7991564504c947b,37116.6870305986,polygon,4,sushiswap,5,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x7f67639ffc8c93dd558d452b8920b28815638c44
0xd866fac7db79994d08c0ca2221fee08935595b4b,272911.1105012571,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xc3c7d422809852031b44ab29eec9f1eff2a58756
0xed978fe1236300500dadf25e15d30494ffef3c80,2417.9875754266,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xdfce1e99a31c4597a3f8a8945cbfa9037655e335
0x21988c9cfd08db3b5793c2c6782271dc94749251,172142.3018762172,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
0x26770cc2c612e5c97eb70a6531fa9d5098ef74ab,4638.6698909894,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4
0x33016df701b323c33cc027146c6a9e0997b2a923,149695.9754744115,polygon,4,uniswap_v3,3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6
0xd74d23d2f23cd06a7d94f740a74c6e906f0c9005,4229.2839865,polygon,4,sushiswap,5,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2ab4f9ac80f33071211729e45cfc346c1f8446d5
0x9f32237ae1a240dff3be9458606b246ee2b199c4,24454.6406735513,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x0d0b8488222f7f83b23e365320a4021b12ead608
0x751b1e21756bdbc307cbcc5085c042a0e9aaef36,101827.2762055206,polygon,4,curve,2,0x28424507fefb6f7f8e9d3860f56504e4e5f5f390,0x5c2ed810328349100a66b82b78a1791b101c9d61
0xa4d6aacea676303b71dff2ddd83ca20d35ca1799,94590.5845144707,polygon,4,dfyn,1,0x8a953cfe442c5e8855cc6c61b1293fa648bae472,0x831753dd7087cac61ab5644b308642cc1c33dc13
0x370404a2a57edfbeaf16dc8ef8e2d1b0a2a9da15,93562.3837325528,polygon,4,quickswap,4,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd
0x33bc9a6a200752ddd44f41dd978977e0699cc00d,4040.6189729179,polygon,4,quickswap,4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39
0xab52931301078e2405c3a3ebb86e11ad0dfd2cfd,90610.3442634873,polygon,4,quickswap,4,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39
0xff5713fdbad797b81539b5f9766859d4e050a6cc,178348.9072675574,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a
0x7f567ce133b0b69458fc318af06eee27642865be,19012.8179232547,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa3fa99a148fa48d14ed51d610c367c61876997f1
0x92215849c439e1f8612b6646060b4e3e5ef822cc,11746611.260321511,polygon,4,curve,2,0x28424507fefb6f7f8e9d3860f56504e4e5f5f390,0x5c2ed810328349100a66b82b78a1791b101c9d61
0xa236278bec0e0677a48527340cfb567b4e6e9adc,152471.5096394877,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd6df932a45c0f255f85145f286ea0b292b21c90b
0x941eb28e750c441aef465a89e43ddfec2561830b,71363.5991202498,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4e1581f01046efdd7a1a2cdb0f82cdd7f71f2e59
0x5645dcb64c059aa11212707fbf4e7f984440a8cf,774991.6854949079,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x02ec7aeef96ac32e30d73ef44ee4de4f36d83daa,1653273.5678938373,polygon,4,dfyn,1,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc91c06db0f7bffba61e2a5645cc15686f0a8c828
0x9c777839adc4ac86f2a360a525017ccabbcb0c1e,219486.582976136,polygon,4,kyberswap,6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4
0x1807cac8576468d96a09a2c04fbdf6fdf0ed2a1d,24842.6756918727,polygon,4,apeswap,7,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x50b728d8d964fd00c2d0aad81718b71311fef68a
0xf7abb7dee889da4300a82c26f8c0c725c64bd493,2566.50633,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xadbe0eac80f955363f4ff47b0f70189093908c04
0x54b7707579df82b3ca2079b415c4c2ff77463154,3647.9996423606,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x1379e8886a944d2d9d440b3d88df536aea08d9f3
0x38d57395a4b275575d7bbe9680aa934aa2597a77,1379948.5401949822,polygon,4,dfyn,1,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a,0x4a81f8796e0c6ad4877a51c86693b0de8093f2ef
0x2813d43463c374a680f235c428fb1d7f08de0b69,246797.6024094941,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd6df932a45c0f255f85145f286ea0b292b21c90b
0x5cd1c9488f1ccc197cf75eb340db38d46ae523db,31991.0879780617,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x50b728d8d964fd00c2d0aad81718b71311fef68a
0xfe3cc216ce226d1e3ad59a249b9d6b6ca6cbf1c8,78603.3495780514,polygon,4,quickswap,4,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x4b27cd6e6a5e83d236ead376d256fe2f9e9f0d2e
0x1ceda73c034218255f50ef8a2c282e6b4c301d60,82113.442408081,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x5fe2b58c013d7601147dcdd68c143a77499f5531
0xde92e7fbe021344ba02d9225792d219d3a2ddd58,43574.7365093634,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xbbba073c31bf03b8acf7c28ef0738decf3695683
0xe62ec2e799305e0d367b0cc3ee2cda135bf89816,389574.7035682227,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6
0xd08244e604ca67e2f3fa9b8d3b580e751c42fbc3,41167.0118652018,polygon,4,sushiswap,5,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x61f95bd637e3034133335c1baa0148e518d438ad
0x445fe580ef8d70ff569ab36e80c647af338db351,11267010.076316373,polygon,4,curve,2,0x60d55f02a771d515e077c9c2403a1ef324885cec,0x27f8d03b3a2196956ed754badc28d73be8830a6e
0x39bed7f1c412ab64443196a6fecb2ac20c707224,18291.588638,polygon,4,dfyn,1,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x692597b009d13c4049a947cab2239b7d6517875f
0xed37fda14b9e18898f85a14ff7089680750eb044,4180.2530108189,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x172370d5cd63279efa6d502dab29171933a610af
0x713a16553941c98999d3fbadec25947377810490,6025241.982372881,polygon,4,dfyn,1,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a
0xc1dc5605b242a658adfc7d6e693a50aefb49bbae,57108.614738,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xacd4e2d936be9b16c01848a3742a34b3d5a5bdfa
0xbf3036c5c55bdb36ae505f96f4c40c92e782e9f6,7562.0390534824,polygon,4,quickswap,4,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd0258a3fd00f38aa8090dfee343f10a9d4d30d3f
0xd0367259cbdced31c0005fec935771de99489a6e,2570.1146866744,polygon,4,uniswap_v3,3,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xf50d05a1402d0adafa880d36050736f9f6ee7dee
0x84964d9f9480a1db644c2b2d1022765179a40f68,3046.8620357749,polygon,4,apeswap,7,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0xc23348c0c626e2fe9946307683ff46ab35abcdb4,6408.9676771715,polygon,4,quickswap,4,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb35fcbcf1fd489fce02ee146599e893fdcdc60e6
0x9b1751da19984e691034a5affd85449cbcf6ad29,369181.467769788,polygon,4,quickswap,4,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0x67eb41a14c0fe5cd701fc9d5a3d6597a72f641a6
0xd8e7d368ab9bdf0010a9934b0e801b3f38cecef6,97023.4677996648,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x071ac29d569a47ebffb9e57517f855cb577dcc4c
0x3f5228d0e7d75467366be7de2c31d0d098ba2c23,426169.08533,polygon,4,uniswap_v3,3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xe49fea624d480a5233b5dfc4969a27319873e6f0,2785.5439913116,polygon,4,honeyswap,8,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0xac09ae500817fad378afeeeff43432726db5b365,22693.8326766913,polygon,4,dfyn,1,0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97,0x3a3df212b7aa91aa0402b9035b098891d276572b
0x62defa07a6c1c90f660be65405143a4935c021e6,56231.5568626835,polygon,4,uniswap_v3,3,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x8c92e38eca8210f4fcbf17f0951b198dd7668292
0xbeaf7156ba07c3df8fac42e90188c5a752470db7,6919.474831,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89
0x632825fbb336940bb503a8cfba608f55ebbfb5af,4029.7333785458,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x5e6602b762f76d8bfdc7321aa0b787b1e67b187f
0x7fa8e099f553ac1173cdd7b084a74cf121831f29,80336.6525949318,polygon,4,kyberswap,6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x6e4e624106cb12e168e6533f8ec7c82263358940
0xbeb89416fe362d975fe98099bc463d475ef4cec4,33889.8201908117,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x1631244689ec1fecbdd22fb5916e920dfc9b8d30
0x81a3f6a138f0b12ecbdce4583972a6ca57514dbd,60554.150564,polygon,4,apeswap,7,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x839f1a22a59eaaf26c85958712ab32f80fea23d9
0x247112bd688d01585d4a67e2e6961f1a1830aa3f,2034.0646287749,polygon,4,dfyn,1,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xf6f85b3f9fd581c2ee717c404f7684486f057f95
0xabee7668a96c49d27886d1a8914a54a5f9805041,202181.920294,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23
0xdc8a5c5975726235402cfac9b28268eeccd42813,378725.2390074852,polygon,4,uniswap_v3,3,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0x49e6a20f1bbdfeec2a8222e052000bbb14ee6007
0x9803c7ae526049210a1725f7487af26fe2c24614,1550584.8886255494,polygon,4,sushiswap,5,0x4e78011ce80ee02d2c3e649fb657e45898257815,0x2f800db0fdb5223b3c3f354886d907a671414a7f
0x34965ba0ac2451a34a0471f04cca3f990b8dea27,767993.365628,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0xe7129c006353ceda8f229240282c48a54402af45,705615.7736478661,polygon,4,kyberswap,6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed
0x00a6177c6455a29b8daa7144b2befc9f2147bb7e,27736.4741298179,polygon,4,quickswap,4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x172370d5cd63279efa6d502dab29171933a610af
0x3654e293a599953044ac5f6e1e1a45ee749d0d0f,24832.6249769257,polygon,4,quickswap,4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd
0x9ec257c1862f1bdf0603a6c20ed6f3d6bae6deb0,7690.591764,polygon,4,apeswap,7,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xf1a12338d39fc085d8631e1a745b5116bc9b2a32,13363.4694497366,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
0xaf835698673655e9910de8398df6c5238f5d3aeb,100126.0677045834,polygon,4,quickswap,4,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0c9c7712c83b3c70e7c5e11100d33d9401bdf9dd
0xa35e3bca4377b3fd99b5ede28fcc3d154e128745,24843.666212175,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590
0x6f21996181915d688c787a1ec7c987e2a31b6829,77063.191244,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8a0e8b4b0903929f47c3ea30973940d4a9702067
0xc5666d43f06c073e869bce02407569f578b2072d,3978.882320709,polygon,4,sushiswap,5,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4c16f69302ccb511c5fac682c7626b9ef0dc126a
0x47bb2d406a9b936106558be20e8aca5a3c5d006b,30510.62814,polygon,4,sushiswap,5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd0513db39d87e8825389feb10bd911dc53b3a153
0x9ceff2f5138fc59eb925d270b8a7a9c02a1810f2,744502.4343117769,polygon,4,quickswap,4,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x254aa3a898071d6a2da0db11da73b02b4646078f,182606.6722667886,polygon,4,uniswap_v3,3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x7feadb5714ebe66d155205a8e545f33406fb8923,29463.2622549549,polygon,4,quickswap,4,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa3fa99a148fa48d14ed51d610c367c61876997f1
0x3e31ab7f37c048fc6574189135d108df80f0ea26,319350.7331713489,polygon,4,uniswap_v3,3,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39
0x62f31f24c0e7987f4a92f3c20d872a577a5b0d2c,7800.675237,polygon,4,dfyn,1,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x04b33078ea1aef29bf3fb29c6ab7b200c58ea126
0x384d2094d0df788192043a1cbd200308dd60b068,191458.7506854295,polygon,4,quickswap,4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe5417af564e4bfda1c483642db72007871397896
0x34f9d1dd4680d1258c77a179cd06e0f9b25ab469,14208.9266826358,polygon,4,kyberswap,6,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xeeeeeb57642040be42185f49c52f7e9b38f8eeee
0x751b1e21756bdbc307cbcc5085c042a0e9aaef36,101827.2762055206,polygon,4,curve,2,0x28424507fefb6f7f8e9d3860f56504e4e5f5f390,0xe7a24ef0c5e95ffb0f6684b813a78f2a3ad7d171
0x5bf44bb003efe05f711a14a189c0902d6626e919,76049.6230321526,polygon,4,quickswap,4,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x6baead5db7fee6d5c9f0ca07bb5038c4cd279f5c,6758.6421695944,polygon,4,quickswap,4,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
0x3ef7f8fa80e622f358283145172143116c61524d,13884.605446,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xec38621e72d86775a89c7422746de1f52bba5320
0xde83f8fba38bdc8c8bd91f867b4e928e5ff0ef08,8324.4645453626,polygon,4,uniswap_v3,3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x61299774020da444af134c82fa83e3810b309991
0x39baac62266af129f24104bc8b1800350563edb9,5762.5641945082,polygon,4,uniswap_v3,3,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xbcd2c5c78000504efbc1ce6489dfcac71835406a
0x190be4d73196ac630abeebaaf69fe77211d54dba,58461.034555035,polygon,4,uniswap_v3,3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590
