pair_id,token0_address,token1_address
50924,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x9a4eb698e5de3d3df0a68f681789072de1e50222
59339,0x08158a6b5d4018340387d1a302f882e98a8bc5b4,0x204820b6e6feae805e376d2c6837446186e57981
23111,0x2bc07124d8dac638e290f401046ad584546bc47b,0x4c16f69302ccb511c5fac682c7626b9ef0dc126a
54167,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,0x0df0f72ee0e5c9b7ca761ecec42754992b2da5bf
57775,0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97,0x08158a6b5d4018340387d1a302f882e98a8bc5b4
18497,0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e,0x04f177fcacf6fb4d2f95d41d7d3fee8e565ca1d0
57405,0x430ef9263e76dae63c84292c3409d61c598e9682,0xffc4b25557bb4327d437c3b3ead6b2b15fab391a
75320,0x033d942a6b495c4071083f4cde1f17e986fe856c,0x8f9e8e833a69aa467e42c46cca640da84dd4585f
29970,0x8bb93979901cd159bf6763b223fbb315c31ccf7b,0xadbe0eac80f955363f4ff47b0f70189093908c04
5126,0x1a13f4ca1d028320a707d99520abfefca3998b7f,0x8c92e38eca8210f4fcbf17f0951b198dd7668292
92110,0x0d0b8488222f7f83b23e365320a4021b12ead608,0x04d80cdf20285d5ac590bbad97c887b9c6781774
7451,0x28424507fefb6f7f8e9d3860f56504e4e5f5f390,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc
12977,0x60d55f02a771d515e077c9c2403a1ef324885cec,0x7075cab6bcca06613e2d071bd918d1a0241379e2
24547,0xcf32822ff397ef82425153a9dcb726e5ff61dca7,0x99da82c5464c49962cdda44fe30d352bc5da0580
54022,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,0xf4b0903774532aee5ee567c02aab681a81539e92
80201,0xe05fba9fb4796dedf2e81e6f85f11d0fd6f1ade0,0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195
46712,0xfe712251173a2cd5f5be2b46bb528328ea3565e1,0x3809dcdd5dde24b37abe64a5a339784c3323c44f
59654,0x08158a6b5d4018340387d1a302f882e98a8bc5b4,0x638df98ad8069a15569da5a6b01181804c47e34c
82970,0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd,0x94025780a1ab58868d9b2dbbb775f44b32e8e6e5
79122,0xdf2140dee6b07ae495382bc1cd446f7b328f63e3,0x491a4eb4f1fc3bff8e1d2fc856a6a46663ad556f
24425,0xcf32822ff397ef82425153a9dcb726e5ff61dca7,0x304243a820d4a3718becc89a3f33513586162cf0
6689,0x8df3aad3a84da6b69a4da8aec3ea40d9091b2ac4,0xe9993763e0b7f7d915a62a5f22a6e151f91d98a8
40923,0xc3fdbadc7c795ef1d6ba111e06ff8f16a20ea539,0x3cef98bb43d732e2f285ee605a8158cde967d219
62232,0xf0f9d895aca5c8678f706fb8216fa22957685a13,0xf915fdda4c882731c0456a4214548cd13a822886
65081,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195
76524,0xa649325aa7c5093d12d6f98eb4378deae68ce23f,0x638df98ad8069a15569da5a6b01181804c47e34c
35282,0xb988bd378a0754957d5d9471c96e0f8051645a26,0x9c891326fd8b1a713974f73bb604677e1e63396d
84470,0xb2c63830d4478cb331142fac075a39671a5541dc,0xc46a37fbbe433ef24bc7b9388c8728ddcf3ca87c
68273,0xdfce1e99a31c4597a3f8a8945cbfa9037655e335,0x8d1566569d5b695d44a9a234540f68d393cdc40d
5435,0xe0b52e49357fd4daf2c15e02058dce6bc0057db4,0x1379e8886a944d2d9d440b3d88df536aea08d9f3
65069,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x503836c8c3a453c57f58cc99b070f2e78ec14fc0
57096,0x839f1a22a59eaaf26c85958712ab32f80fea23d9,0x883abe4168705d2e5da925d28538b7a6aa9d8419
66945,0xed755dba6ec1eb520076cec051a582a6d81a8253,0xe8d17b127ba8b9899a160d9a07b69bca8e08bfc6
87223,0x64060ab139feaae7f06ca4e63189d86adeb51691,0x76e63a3e7ba1e2e61d3da86a87479f983de89a7e
3562,0xf9d3d8b25b95bcda979025b74fdfa7ac3f380f9f,0xd838290e877e0188a4a44700463419ed96c16107
8549,0x8a953cfe442c5e8855cc6c61b1293fa648bae472,0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd
66833,0xed755dba6ec1eb520076cec051a582a6d81a8253,0x13748d548d95d78a3c83fe3f32604b4796cffa23
90554,0xdfc2c4ce66561c3ee53dbea9ff78550f395a25e2,0xa0e5c8b2b2e345c72f452880b2c164b944012907
17779,0x831753dd7087cac61ab5644b308642cc1c33dc13,0xaa3717090cddc9b227e49d0d84a28ac0a996e6ff
44372,0xe9993763e0b7f7d915a62a5f22a6e151f91d98a8,0x08158a6b5d4018340387d1a302f882e98a8bc5b4
72430,0x7a6168e5a0ecc9841ad8fad20dcfcc4458fef0fb,0x1b815d120b3ef02039ee11dc2d33de7aa4a8c603
